Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-7.84900200290563E-06,-1.15307883068214E-06,0.0298408979494326,0,0,0,0.811794979292755,0.00168302247602743,1.88775531040997E-09,-1.4880505554957E-08,0.00100801741336577,2.18234443445551E-07,0.00244749461290355,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/base_link.STL,0.627450980392157,0.627450980392157,0.627450980392157,1,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/base_link.STL,,reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/7-HM4-75.step-3;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/7-HM4-75.step-4;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/7-HM4-75.step-2;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/7-HM4-75.step-1;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/7-KM3-8-XIAO.step-2;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/7-KM3-8-XIAO.step-3;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/6-THRUST-BEARING-OD78ID55H5.step-1;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-17-26-979.step-1/DM-J4340P.step-1;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-13-05-853.step-1/1-BASE-PLATE-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-13-05-853.step-1/1-BASE-UP-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/01-BASE-1_ASM.step-1/2026-04-01-17-19-22-932.step-1/2-M1-STATOR-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-21-14-943.step-1/7-KM3-16.step-6;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-21-14-943.step-1/7-PIN-D4L14.step-3;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-21-14-943.step-1/7-KM3-16.step-5;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-24-05-844.step-1/2-M1-ROTOR-1.step-1,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link1,0.000113614552951625,-0.000616319527051332,0.0236476372671394,0,0,0,0.0712704108566766,8.16072677894914E-05,5.36046410154163E-11,8.18305609511266E-06,4.70110503296665E-05,1.61531670602039E-10,7.28111764636926E-05,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link1.STL,0.627450980392157,0.627450980392157,0.627450980392157,1,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link1.STL,,reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-24-05-844.step-1/2-U-PLATE-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-26-50-842.step-1/1-SPACE-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-21-14-943.step-1/6-SILICONE-L30W9H2.step-1;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-24-05-844.step-1/2-SHAFT-SLEEVE-STATOR-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/2026-04-01-16-48-42-413.step-1/2026-04-01-17-24-05-844.step-1/2-SHAFT-SLEEVE-ROTATOR-1.step-1,link1,joint1,joint1,revolute,-8.416E-05,0,0.08465,0,0,0,base_link,0,0,1,27,50,-2.8,2.8,,,,,,,,
link2,-0.13225622308888,-0.0030617036386309,-0.0308306967030205,0,0,0,0.707752121514755,0.000249901808052776,1.60716268493487E-06,2.51351692749453E-09,0.00186309506788706,4.36542165693326E-07,0.00185984644965715,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link2.STL,0.627450980392157,0.627450980392157,0.627450980392157,1,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link2.STL,,reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-30-12-212.step-1/2-LINK-1-ARM.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-35-08-724.step-1/1-DOWN-COVER.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-35-08-724.step-1/1-DOWN-DECORATION-L.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-35-08-724.step-1/1-SPACE-DOWN.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/DM-J4340P.step-2;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-30-12-212.step-1/2-SPACE-STATOR-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-30-12-212.step-1/2-LINK-1-ARM.step-2;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-35-08-724.step-1/1-DOWN-DECORATION-R.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/DM-J4340P.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-30-12-212.step-1/2-SPACE-STATOR-1.step-2;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-14;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-11;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-16;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-14;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-1;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-12;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-6;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-22;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-17;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-6;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-10;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-23;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-2;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-3;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-15;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-12;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-4;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-15;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-13;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-17;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-24;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-20;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-19;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-16;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KA3-12.step-10;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-21;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-5;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-18;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-8;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-7;reBot_B601_DM_v1.1_20260401.step-1/02-LINK-1_ASM.step-1/2026-04-01-17-28-59-434.step-1/7-KM3-7.step-9,link2,joint2,joint2,revolute,0.020084,0.031625,0.05555,-1.5708,0,0,link1,0,0,-1,27,50,-3.14,0,,,,,,,,
link3,0.121040035791843,-0.053621107662795,-0.0310137854608077,0,0,0,0.52419140541782,0.000160110451196588,-1.61604034790251E-05,-3.33082723566278E-06,0.00124900925034158,2.96940950304494E-07,0.00125556700770441,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link3.STL,0.627450980392157,0.627450980392157,0.627450980392157,1,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link3.STL,,reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/2-CONNECTING-ROD-1-R.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/2-SHAFT-SLEEVE-STATOR-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/2-SHAFT-SLEEVE-ROTATOR-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/2-CONNECTING-ROD-1-L.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-9;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-7;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-11;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-8;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/1-LINK-2-ARM-L.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-23;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-22;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-26;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-46-12-194.step-1/2-SPACE-UP.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-46-12-194.step-1/1-HANDLE.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-16.step-5;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-16.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-16.step-4;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-16.step-6;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-16.step-3;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-16.step-2;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-13;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-14;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-16;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-17;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-18;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-15;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-2;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-6;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-3;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-5;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-9.step-4;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-46-12-194.step-1/1-UP-COVER.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-46-12-194.step-1/1-UP-DECORATION-R.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-46-12-194.step-1/1-UP-DECORATION-L.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/DM-J4310.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/2-SPACE-STATOR-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-18;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-21;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-3;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-11;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-7;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KA3-12.step-12;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-2;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-5;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-10;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-4;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-11;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-12;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-8;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/2-LINK-2-ARM-R.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-9;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-6;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-43-51-870.step-1/7-KM3-7.step-1,link3,joint3,joint3,revolute,-0.264,0,0,0,0,0,link2,0,0,1,27,50,-3.14,0,,,,,,,,
link4,0.0608200956293136,-0.0511711906613122,-0.030299458623927,0,0,0,0.192453138802909,7.18437323853685E-05,-1.12301944983523E-05,-5.19641464683405E-08,0.000112925371032313,2.21782686196735E-07,0.000101144200087277,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link4.STL,0.627450980392157,0.627450980392157,0.627450980392157,1,0,0,0,0,0,0,package://reBot_B601_DM_with_gripper/meshes/link4.STL,,reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-54-20-953.step-1/2-CONNECTING-ROD-2-L.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-54-20-953.step-1/2-SHAFT-SLEEVE-ROTATOR-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/03-LINK-2_ASM.step-1/2026-04-01-17-44-53-197.step-1/2-SHAFT-SLEEVE-STATOR-1.step-2;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-54-20-953.step-1/2-CONNECTING-ROD-2-R.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-9.step-6;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-9.step-5;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-9.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-9.step-2;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-9.step-4;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-9.step-3;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-16.step-3;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-16.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-16.step-6;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-16.step-4;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-16.step-5;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-16.step-2;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-14;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-15;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-11;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-12;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-16;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-13;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-59-41-762.step-1/1-WIRE-CLIP-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-12.step-2;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-12.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-54-20-953.step-1/2-M5-BASE.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/DM-J4310.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-59-41-762.step-1/1-WIRE-SLIP-COVER-1.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-10;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-2;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-8;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-9;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-6;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-4;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-3;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-1;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-7;reBot_B601_DM_v1.1_20260401.step-1/04-LINK-3_ASM.step-1/2026-04-01-17-53-05-654.step-1/7-KM3-7.step-5,link4,joint4,joint4,revolute,0.2426,-0.054,-0.001625,0,0,0,link3,0,0,1,7,200,-1.87,1.57,,,,,,,,
